41666	An Teach Cloiche	Stonehouse
41667	Sruthán an Bharraigh	Barrysbrook
41668	Cúil an Chnapaire	Coole
41669	Diméin Chruacháin	Croghan Demesne
41670	Cnoc Chruacháin	Croghanhill
41671	Cuid Groves	Grovesend
41672	An Tóchar	Togher
41673	An tÁth Mór	Aghamore
41674	An Baile Beag	Ballybeg
41675	Baile Fobhair	Ballyfore
41676	Buaile na Saileach	Bunsallagh
41677	Cill Mhic Caille	Cannakill
41680	Doire Aircean	Derryarkin
41681	Doire Uí Chofaigh	Derrycoffey
41682	Cill Chorbaí	Kilcorbry
41683	Cruachán	Oldcroghan
41684	Ard Bhais	Ardbash
41685	Baile an Chillín	Ballykilleen
41686	Baile an Anama	Ballynanum
41687	Baile an Abhalloirt Thuaidh	Ballinowlart North
41688	Coill Chomair	Kilcumber
41689	Cluain Canann	Cloncanon
41690	Cod	Codd
41691	Cois Loinge	Cushaling
41692	Doire Chod	Derries
41693	Droim Cúile	Drumcooly
41694	Éadan Doire	Edenderry
41695	Ráth Críodáin	Rathgreedan
41696	An Ráth Mór	Rathmore
41697	An Sián	Shean
41698	Baile an Chonnaidh	Ballycon
41699	An Eiscir Bheag	Esker Beg
41700	An Eiscir Mhór	Esker More
41701	Droim Cáithe	Drumcaw or Mountlucas
41702	Baile Mhic Aodha	Ballyhugh or Springfield
41703	Cluain Leac	Clonlack
41704	Cluain Mín	Clonmeen
41705	An Baile Nua	Newtown
41706	Baile Mhic Aodha	Ballyhugh
41709	An Coillín	Killeen
41710	Doire Iarainn	Derryiron
41711	An Charraig	Carrick
41712	Doire Dhraighneach	Derrygreenagh
41713	An Gearradh	Garr
41714	Cnoc Droinne	Knockdrin
41715	Baile an Rátha	Ballinrath
41716	Baile Mhic Colgan	Ballycolgan
41717	Baile Ford Mór	Ballyfore Big
41718	Baile Ford Beag	Ballyfore Little
41719	Baile an Leacainn	Ballyleakin
41720	Baile Uí Mhóráin	Ballymoran
41721	Baile na Cille	Ballynakill
41722	Baile Uí Chléirigh	Clarkville
41723	Baile an Leá	Ballinla
41727	Liatroim	Leitrim
41728	Baile Lum	Lumville
41729	Mainistir Fheorais	Monasteroris
41730	Ráth Cluana Breacáin	Rathvilla or Rathclonbrackan
41731	Ráth Lumar	Rathlumber
41732	Baile Risteird	Rogerstown
41733	Achadh Cinn Chon	Aghancon
41734	Áth Odach	Aghody
41735	Baile an Bhriotaigh	Ballybritt
41736	Baile Mhic Mhurchú	Ballycurragh
41737	An Bhréadach	Bredagh
41738	An Cnoc Rua	Brownhills
41739	Daingean Riacháin	Danganreagh
41740	Glaslochán	Glascloon
41741	An Ghléib	Glebe
41742	An Caorán	Keraun
41743	An Cillín	Killeen
41744	Léim Uí Bhánáin	Leap
41745	Lios an Iarainn	Lissanierin
41746	Moin Mháire	Marymount
41747	Baile Liam	Ballywilliam
41748	Gleann na Cora	Glenacurragh
41749	An Cnoc	Knock
41750	An Tulach Rua	Tullaroe
41751	Cúil Dorcha	Cooldorragh
41752	Cnoc Airle	Knockarley
41753	Cluainín Cabla	Clooneencapullagh
41754	Fionnchora	Fancroft
41756	Baile Riocaird Beag	Ballyrickard Beg
41757	Baile Riocaird Mór	Ballyrickard More
41758	Ard an Mhagaidh	Ardavagga
41759	Béal Átha na mBó	Ballinamoe
41760	Baile an Churraigh	Ballincor Demesne
41761	Cluain Eichín	Cloonaheen
41762	Currach an Leantaigh	Curralanty
41763	An Gallbhaile	Galbally
41764	Gort an Bhealaigh	Gortavally
41765	Móin na Seangán	Moneyshingaun
41766	Ráth Chathail	Rathcahill
41767	Snugborough	Snugborough
41768	Tomach	Tonagh
41769	Áth na gCros	Aghnagross
41770	Baile Riche	Ballyrihy
41771	Bearna Chlaí Chosnaigh	Barna
41772	Beithearnach	Behernagh
41773	An Chúil Rua	Coolroe
41774	Corr an Chliabháin	Corraclevin
41775	Cruachoill	Croughil
41776	An Baile Gaelach	Irishtown
41777	Baile an Torainn	Ballytoran
41778	Coldblow	Coldblow
41779	Muc-chluain Thoir	Mucklone East
41780	Muc-chluain Thiar	Mucklone West
41781	Roisín	Rusheen
41782	An Cloigtheach Thuaidh	Clucka North
41783	An Cloigtheach Theas	Clucka South
41784	Doire an Chláir	Derrinclare
41785	Cill Chuimín	Kilcomin
41786	An Bealach Buí	Ballaghboy
41787	An Ghléib	Glebe
41788	Cill Mhuire Éile	Kilmurryely
41789	An Camghort	Cangort Demesne
41790	Páirc an Chamghoirt	Cangort Park
41791	An Dromainn Dubh	Druminduff
41792	Rosa Míne	Rossamine
41793	Teamhrach	Toora
41794	Baile an Locha	Ballinlough
41795	Baile Uí Chormagáin	Ballycormick
41796	Bearna na gCrochtaí	Barnagrotty
41797	An Ghlaschoill	Glaskill
41798	Gleann Doimhin	Glendine
41799	An Cnoc Bán	Knockbane
41800	An Ráth Maol	Rathmoyle
41801	Cnoc Armála	Armyhill
41802	Lios Dá Mhuc	Lisdavuck
41803	An Ladhar	Loyer
41804	Baile an Gharráin	Ballingorraun
41805	Baile na Coille	Ballynakill
41806	Baile an Bhrúnaigh	Brownstown
41807	An Claí Nua	Clynoe
41808	Cúil Ó nDubháin	Cullenwaine
41809	An tOileán	Island
41810	Muine Gall	Moneygall
41811	An Ráth	Rath
41812	Ráth Eanaigh	Rathenny
41813	Ros Droichid	Rosdrehid
41814	Cnoc an Airgid	Silverhill
41815	Snugborough	Snugborough
41816	Cnoc na Sop	Knockaspur
41817	Baile an Bhúiséaraigh	Busherstown
41818	An Droim Rua	Drumroe
41819	Baile an Stónailigh	Ballystanly
41820	Brocraigh	Brockernagh
41821	Caiseal Ruáin	Castleroan
41822	Glaise an Ghadaí Íochtarach	Clashagad Lower
41823	Glaise an Ghadaí Uachtarach	Clashagad Upper
41824	Cluain na gCeannach	Clonagannagh
41825	An Chúlóg	Franckfort
41826	Cnoc an Amhrais	Ouris
41827	Lochán	Loughan
41828	Baile an Locha	Ballinlough
41829	Dún Liam	Fortwilliam
41830	An Fraoch	Heath
41832	Achadh Dúghlas	Aghadouglas
41834	Béal Átha Eitigh	Ballyatty
41835	An Bealach Beag	Ballybeg
41836	Baile an Chnocáin	Ballyknockan
41837	An Clochán	Cloghan
41838	An Coinicéar	Conicker
41839	Cúldoire	Coolderry
41840	An Chúil Rua	Coolroe
41841	An Currach	Curragh
41842	Droim Cianáin	Drumakeenan
41843	An Ghléib	Glebe
41844	Cnoc na Mias	Knocknamase or Goldengrove
41845	Coill Ros Dristean	Killistristane
41846	Goirtín na Fallainge	Gorteenafoly or Newhall
41847	An Sruthán Bréagach	Srahanbregagh
41849	Baile Philib	Ballyphilip
41850	Coldblow	Coldblow
41851	An Garrán	Gorraun
41852	An Chúil Íseal	Cooleeshill
41853	Dún Gair	Dungar
41854	An Goirtín	Gorteen
41855	An Baile Dubh	Ballyduff
41856	Cúil an Iúir	Coolanure
41860	An Chaológ	Keeloge
41861	Coillín Mhic Réamainn	Kilcreman
41862	Cill an Bhile	Killavilla
41863	Cnoc Lochlainn	Knockloughlin
41864	An Leathchoill	Laughil
41865	An Ruán	Rooaun
41866	Baile Sceanach	Mountheaton
41867	Cluain Bréanainn	Clonbrennan
41868	An Claí Dubh	Clyduff
41869	Glaschluain	Glascloon
41871	Eadrúill	Adruel
41872	Baile Liam	Ballywilliam
41873	Bualtraigh	Boultry
41874	Cluain Leisc	Clonlisk
41875	Teach na Gloine	Glasshouse
41876	An Baile Nua	Newtown
41877	Rutland	Rutland
41878	An Baile Breac	Ballybrack
41879	Baile Uí Chléirigh	Ballyclery
41881	Lios na gCaorach	Lisnageeragh
41882	Na Caológa	Keeloge
41883	Baile an Mhuilinn	Milltown
41884	An Chlais Rua	Clashroe
41885	An Longfort	Longford
41886	An Baile Nua	Newtown
41887	An Poll Dubh	Pollduff
41888	Ros Chorca Mrua	Roscomroe
41889	Glasdoire Beag	Glasderry Beg
41890	Glasdoire Mór	Glasderry More
41891	Baile an Choillín	Ballykilleen
41892	Baile Uí Lonáin	Ballylonnan
41894	An Cláirín	Clareen
41895	Doire Mhic Éamainn	Derrymacedmond
41896	An Machaire Mór	Magheramore
41897	An Machaire Riabhach	Magherareagh
41898	Maigh an Iúir	Moynure
41899	An Scart Dubh	Scorduff
41900	Tiobraid	Tubbrid
41902	An Chloch Mhaol	Cloghmoyle
41903	An Gort Críon	Gortcreen
41904	Coill Bhéal Átha Sceach	Kilballyskea
41905	Coill Phroinsias	Kilfrancis
41906	Suí an Róin	Shinrone
41907	Cluain Ó mBuacháin	Clonymohan
41908	Baile an Teampaill	Ballintemple
41909	Baile Dhonncha	Ballydonagh
41910	Breacánach	Brickanagh
41911	Cluanach Leisc	Cloonalisk
41912	Cluain an Locháin	Cloonaloughan
41913	Imeall	Emmel
41914	Imeall Thoir	Emmel East
41915	Imeall Thiar	Emmel West
41916	Dromainn na Sionnach	Foxburrow
41917	An Garrán	Gorraun
41918	Grafainn	Graffan
41919	An Cnoc Breac	Knockbrack
41920	Cnoc Oirill	Knockearl
41921	Baile Mhic Mhurchú	Ballymacmurragh
41922	Baile na Leacan	Ballynalack
41923	An Barr Cam	Barcam
41924	Cluain Lao	Clonlee
41926	Doire Caol	Derrykeel
41927	Gleann na Feille	Glenafelly
41928	Gleann Doimhin	Glendine
41929	An Tulach agus Cromghlinn	Tulla and Crumlin
41930	Céad Acra	Hundredacres
41931	Baile Uí Chomáin	Ballycommon
41932	Baile Thaidhg Mór	Ballyteige Big
41933	Baile Thaidhg Beag	Ballyteige Little
41934	Breaclainn Mhór	Bracklin Big
41935	Breaclainn Bheag	Bracklin Little
41936	Doire Uí Ghruagáin Mór	Derrygrogan Big
41937	Doire Uí Ghruagáin Beag	Derrygrogan Little
41938	Fairfield	Fairfield
41939	Cill Mhuire	Kilmurry
41940	Ráth Dromainne	Rathdrum
41941	Coill an Ó	Wood of O
41942	Doire na Buaile	Bogtown
41943	Cois Eidhní	Cushina
41944	An Doirín	Derreen
41945	Doire Fhuinsigh	Derryounce
41946	Coill Cheapach	Kilcappagh
41947	An Mhóin Bhán	Moanvane
41948	Cluain Uí Chuinn	Clonyquin
41949	Baile an Átha	Ballina
41950	Buaile Chromuilleann	Ballybruncullin
41951	Buaile na nDrisneach	Bohernagrisna
41952	An Bhreacach	Brackagh
41953	Trodóg	Castletown
41954	Cluain Sionnach	Clonshanny
41955	Páirc na bhFianna	Deerpark
41956	Na Doirí	Derries
41957	Cill Phádraig	Kilpatrick
41958	Finntír	Finter
41959	Móin Uí Dhuinn	Millbrook
41960	Achadh an Rois	Aghanrush
41961	Eanach Fhormhaí	Annagharvey
41962	Béal an Átha	Ballina
41963	Baile Mhic Coillín	Ballycollin
41964	Baile an Leamhain	Ballylevin
41965	Ceapach an Churraigh	Cappancur
41966	Cluain Chathaoir	Cloncoher
41967	Cluain Con	Cloncon
41968	Cluain Mór	Clonmore
41969	An Chúlchoill	Colehill
41970	An Daingean Beag	Danganbeg
41971	An Ghráig	Graigue
41972	An Cillín Mór	Killeenmore
41973	An Maothlachán	Meelaghans
41974	An Baile Nua	Newtown
41975	An Ráithín Dubh	Raheenduff
41976	Achadh Mór	Aghamore
41977	Baile Mhic Mhaoilir	Ballickmoyler
41978	Baile Mhic na hOíche	Ballicknahee
41979	Béal Átha Bóchluana	Ballyboughlin
41980	Baile Giolla Chroise	Ballykilcross
41981	Ceapaigh na Moiréadach	Cappanamorath
41982	Clóirtheach	Clara
41983	An Currach Buí	Curraghboy or Woodfield
41984	Oiridh (Armstrong)	Erry (Armstrong)
41985	Oiridh (Maryborough)	Erry (Maryborough)
41986	Cill Bhríde	Kilbride
41987	Coill an Choillín	Kilcollin
41988	Cill Chuairsí	Kilcoursey
41989	Coill Mhic Luain	Kilmucklin
41990	Coill na Binne	Kilnabinnia
41991	An Leithinse	Lehinch
41992	Lios an Uisce	Lissanisky
41993	An Ráithín	Raheen
41994	Achadh an Bhile	Aghanvilla
41995	Bac-chraobh	Backwood
41996	Baile an Bhóthair	Ballinvoher
41997	Baile Mhic Crosáin	Ballymacrossan
41998	Cluain na nGamhan	Clonygowan
41999	Dún na hEidhní	Down
42000	Fearann na Móna	Fearnamona
42001	Sraith an Iúir	Sranure
42003	An tArd	Ard
42005	Goirtín an Aird	Gorteenard
42006	Baile Eoghain	Ballyowen
42007	Caisleán Bearnach Beag	Castlebarnagh Little
42008	Caisleán Bearnach Mór	Castlebarnagh Big
42009	Cluain Fhada	Clonad
42010	Cluain Oirill	Clonearl
42011	Ceithre Acra Déag	Fortyacres
42012	An tOileán	Island
42013	Cill Rátha Dairthí	Killaderry
42014	An Seanbhaile	Oldtown
42015	Tobar Rónáin	Toberronan
42016	Páirceanna an Bhaile	Townparks
42017	Áth Gall	Agall
42018	An Choill Dubh	Blackwood
42019	Cnoc na Seanchille	Church Hill
42020	An Churchais	Corcush
42021	Corrdhoire	Currygurry
42022	Doire an Bhoilg	Derrinvullig
42023	Doire Abhla	Derrooly
42024	Doire Cúile	Derrycooly
42025	Teach na Gloine	Glasshouse
42026	Coill Raithní	Killaranny
42027	An Seanbhaile	Oldtown
42028	An Coinicéar	Rabbitburrow
42029	Ros Cora	Roscore Demesne
42030	Áth an Chiontaigh	Acantha
42031	Achadh an Charnáin	Aghancarnan
42032	Baile Liag	Balleek
42033	Baile Liag Beag	Balleek Beg
42034	An Baile Bocht	Ballybought
42035	Baile Uí Cheallacháin	Ballycallaghan
42036	Baile na Móna	Ballynamona
42037	An Cartrún	Cartron
42038	An Coinicéar	Coniker
42039	An Coillín	Culleen
42040	Darú	Durrow Demesne
42041	Gormach	Gormagh
42042	An Choill Daingean	Kildangan
42043	An Log	Lug
42044	An Baile Dubh	Ballyduff
42045	Baile an Troim	Alderborough
42046	Béal Átha na gCarr	Ballinagar
42047	Baile Abhail	Ballyavill
42048	Baile Cromghlinne	Ballycrumlin
42049	Baile Mhic Aodha	Ballycue
42050	Baile Uí Dhúnáin	Ballydownan
42051	Baile Uí Dhuibh Theas	Ballyduff South
42052	Baile an Chnocáin	Ballyknockan
42053	Béal Átha Uí Mhaonaigh	Ballymooney
42054	An Bábhún Mór	Bawnmore
42055	Ceapach na gCaorach	Cappanageeragh
42056	Ceapach Aodha Rua	Cappyroe
42057	An Currach	Curragh
42058	An Dealgain	Dalgan
42059	Doire Mhaoláin	Derryweelan
42060	Géisill	Geashill
42061	An Ghléib Thoir	Glebe East
42062	Coill Ardleasa	Killarles
42063	Cill Oilithre	Killellery
42064	Cnoc an Bhaile Bhuí	Knockballyboy
42065	An Log Mór	Lugmore
42066	Tobar Lithín	Toberleheen
42067	Béal Átha na Meantán Thoir	Ballinaminton East
42068	Béal Átha na Meantán Thiar	Ballinaminton West
42069	Tulchán na Muimhneach	Cloghanamina
42070	An Goirtín	Gorteen
42071	Cill Choirill	Kilcurley
42072	Cill Fhialáin	Kilfoylan
42073	An Lorgain	Lurgan
42074	Maigh Eille	Moyally
42075	An Baile Nua	Newtown
42076	An Tobar	Tober
42077	An Tulaigh	Tully
42078	Áth na mBó	Annamoe
42079	Barr Eanach	Barranaghs
42080	Gort na Pónaire	Benfield
42081	Bóthar an Doirín	Borderreen
42082	Cluain Dá Thorc	Clonyhurk
42083	Coillte Canann	Cooltycanon
42084	Garraí Inse	Garryhinch
42085	Cill Chiaráin	Kilkeeran
42086	An Cillín	Killeen
42087	Machaire na Sceach	Magheranaskeagh
42088	An Ráth Mór	Rathmore
42089	Baile Uí Leannáin	Ballylennon
42090	Baile an Mhuilinn	Ballymullen
42091	Baile Eoghain	Ballyowen
42092	An Bhearna Bhuí	Barnaboy
42093	An Bearnán	Barnan
42094	An Cheapach	Cappagh
42095	Cluanach	Clonagh
42096	Diméin Chluain Oirill	Clonearl Demesne
42097	An Cluainín	Cloneen
42098	An Claí Dubh	Clyduff
42099	An Chruit	Cruit
42100	Na Doirí	Derries
42101	Daichead Acra	Fortyacres
42102	Cill Chluana Fearta	Kilclonfert
42103	An Choill Dubh	Kilduff
42104	An Leacain	Lackan
42105	Mullach an Rois	Mullagharush
42106	An Puiteachán	Puttaghan
42107	An Ráithín Mór	Raheenmore
42108	Gléib Áth an Urchair	Ardnurcher Glebe
42109	Áit Tí Bléine	Attiblaney
42110	Baile an Choillín	Ballykilleen
42111	Baile na Coille Mór	Ballynakill Big
42112	Baile na Coille Beag	Ballynakill Little
42113	An Coinicéar	Burrow
42114	Ceapaigh Dhónaill Mhór	Cappydonnell Big
42115	Ceapaigh Dhónaill Bheag	Cappydonnell Little
42116	Cluain Cabha	Cloncraff
42117	An Dún Ard	Dunard
42118	Coill Mhaoiléidigh Mhór	Kilmalady Big
42119	Coill Mhaoiléidigh Bheag	Kilmalady Little
42120	Rúscach	Russagh
42121	An Tulaigh	Tully
42122	Baile na hInse	Ballynahinch
42123	An Bhreacach	Brackagh
42124	Gleann an Umair	Burrow or Glennanummer
42125	Gléib an Chartrúin	Cartron Glebe
42126	Corr an Eanaigh	Curraghanana
42127	Cartrún an Iarla	Earlscartron
42128	Faiche Chiaráin	Faheeran
42129	Fiar Buí	Fearboy
42130	Fiar Garbh	Feargarrow
42131	Coill Mhurcha	Kilmurragh
42132	Dúchoill	Newtown
42133	An Pháirc	Parkwood
42134	Baile an Bhealaigh	Ballinvally
42135	Baile na Sraithe	Ballynasrah
42136	Cluain Fhada	Clonad
42137	Doire Fhada	Derryad
42138	Doire Beag	Derrybeg
42139	Doire Cluthar	Derryclure
42140	Doire an Ghabhláin	Derrygolan
42141	Doire Uí Chonnagáin	Derrygunnigan
42142	An Goirtín	Gorteen
42143	An Ghráinseach	Lockclose or Grange
42144	Coill na Seabhac	Hawkswood
42145	Cill Aichidh	Killeigh
42146	Cill Iúirín	Killurin
42147	Teach na gColúr	Pigeonhouse
42148	Bealach an Doire	Ballaghaderry
42149	Bun an Chaorthainn	Bunakeeran
42150	Ceapaigh an Ghabhláin	Cappagowlan
42151	An Carraigín	Carrigeen
42152	Doire Beag	Derries
42153	Doire Dalnaigh	Derrydolney
42154	An Garbhaile	Garbally
42155	Coill Úllaigh	Killooly
42156	Ráth Lithean	Rathlihen
42157	Ráth Murcha	Rathmurragh
42158	Baile Cór	Ballycore
42159	Baile Uidhilín	Ballyealan
42160	Baile Fearaíl	Ballyfarrell
42161	An Bhreacach	Brackagh
42162	Cluain Toirealaigh	Clonterlough
42163	Cúil an Airne	Coolanarney
42164	An Choillidh	Cully
42165	An Currach Míolach	Curraghmeelagh
42166	Doire Leathan	Derrylahan
42167	Doire Mór	Derrymore
42168	Garbhaile nó Gleann na Sionnach	Garbally or Foxglen
42169	Magh nó An Choill Mhór	Mough or Greatwood
42170	Loch Toirc	Hollimshill
42171	An Choill Mhór	Kilmore
42172	Lúghortán Beag	Lowerton Beg
42173	Lúghortán Mór	Lowerton More
42174	Log an Mharla	Lugamarla
42175	An Log Glas	Lugglass
42176	Ceapaigh an Gharráin	Mountpleasant
42177	Mullach Crua	Mullaghcrohy
42178	An Phailís	Pallas
42179	Páirc na Pailíse	Pallaspark
42180	Ráth Ciaragáin	Rathkeeragan
42181	An Sconsa	Sconce
42182	Cluain Arbhach	Clonarrow or Riverlyons
42183	An Cillín	Killeen
42184	Coill Eoghainín	Killoneen
42185	Maol Locha	Mullalough or Cavemount
42186	Domhain	Down
42187	An Goirtín	Gorteen
42188	An Choill Íseal	Killeshil
42189	Baile an Tóchair	Ballintogher
42190	Baile Uí Chéin	Ballykean
42191	Cill Chuana	Kilcooney
42192	An Ráithín	Raheen
42193	An Urnaí	Urney
42194	Coill an Easpaig	Bishopswood
42195	Cluain Dúloiscthe	Clondoolusk
42196	Doire an Bhile	Derryvilla
42197	Coill Molaga	Kilmalogue
42198	Seandoire	Shanderry
42199	Tigh na Cranncha	Tinacrannagh
42200	An Treascán	Trascan
42201	Baile na Sraithe	Ballynasrah
42202	Coill Ghoirtín	Kilgortin
42203	Achadh Donncha	Aghadonagh
42204	Achadh Loiscthe	Aghalusky
42205	Baicstiall	Backsteel
42206	Baile an Tulcháin	Ballincloghan
42207	Baile an Churraigh	Ballincur
42208	Baile an Draighneáin	Ballindrinan
42209	Baile Uí Choinneacháin	Ballykeenaghan
42210	Ceapaigh an Locháin	Cappaloughan
42211	Corr an Urláir	Cornalaur
42212	Doire Eiscreach	Derryesker
42213	Doire an Fheá	Derrynanagh
42214	Tulaigh Mhaí Raithin nó Doire an Fheá	Tullymorerahan or Derrynanagh
42215	Lota Goldsmith	Goldsmithslot
42216	Coill an Átha	Killina
42217	An Loch Rua	Loughroe
42218	Moin Armstrong	Mountarmstrong
42219	Muirbheach	Murragh
42220	An Baile Nua	Newtown
42221	Raithean	Rahan Demesne
42222	An Tulaigh Bheag	Tullybeg
42223	Tulaigh Mhaí Raithin	Tullymorerahan
42224	Eanachán	Enaghan
42225	Bun na gCeapach	Bunnagappagh
42226	Cúl an Gharraí	Coolagary
42227	Ráithín an Chaorthainn	Raheenakeeran
42228	Baile Mhic Criostail	Ballychristal
42229	Baile an Teampaill	Ballintemple
42230	Baile an Tóchair	Ballintogher
42232	Baile Uí Dhuibh	Ballyduff
42233	Baile na Cille	Ballynakill
42234	Garraí Móna	Garrymona
42235	An Goirtín Caol	Gorteenkeel
42236	An Choill Bheag	Kilbeg
42237	An Ráithín Beag	Raheenbeg
42238	Ráth Phiastúin	Rathfeston
42239	An Tuairín	Tooreen
42240	Eanach Breac	Annaghbrack Glebe
42241	Eanach Mór	Annaghmore
42242	Baile an Cheantaigh	Ballynacanty
42243	Cluain Dónaill	Clondonnell Glebe
42244	Cluain Saor	Clonseer
42245	Cluain Seannach	Clonshannagh
42246	An Chúil Dorcha	Cooldorragh Glebe
42247	An Chorr Mhín	Cormeen
42248	Gort an Churraigh	Gortacur
42249	Coill an Eanaigh	Killananny
42250	Cill Achaidh	Killoughy
42251	Ráth Roibín	Rathrobin
42252	Bun an tSoirn	Bunaterin
42253	Áth Gall	Agall
42254	Bun an tSoirn	Bunaterin
42255	Clóirtheach	Claragh
42256	Na Clocha Breaca	Cloghabrack
42257	An Tulchán Bán	Cloghanbane
42258	Cluanach Thoir	Clonagh East
42259	Cluanach Thiar	Clonagh West
42260	An Feartán	Fertaun
42261	An Ghlaschoill	Glaskill
42262	An Fraoch	Heath
42263	Lainn Eala	Lynally Glebe
42264	An Muclach	Mucklagh
42265	An Ros	Ross
42267	An Seanbhaile	Shanvally
42268	Gleann na bhFuinseog	Ashfield
42269	Cúil Raithin	Coleraine
42270	Cúil na hEidhle	Coolnahely
42271	Dúire	Doory
42272	Coill an Chláir	Kilclare
42273	An Lochán	Loughaun
42274	Teamhrach	Tara
42275	Achadh na nEanach	Aghnananagh
42276	Áth Airne	Aharney
42277	Baile Mhic Comhainn	Ballycowan
42278	Baile Mhic Giolla Mhuire	Ballykilmurry
42279	Baile na Maor	Ballynamire
42280	An Cartrún Thiar	Cartron West
42281	Cill Bhríde	Kilbride
42282	Coill na Cora	Kilnacarra
42283	Greanach Salach	Cranasallagh
42284	Buaile Airt Thuaidh	Bolart North
42285	Buaile Airt Theas	Bolart South
42286	Tulchán na Bruíne	Cloghatanny
42287	An Garraí Dubh	Greenville or Garryduff
42288	Cill Mhancháin	Kilmanaghan
42289	An Cipín Dubh	Kippeenduff
42290	Seanbhaile na Cille	Shanballynakill
42291	Tigh na Muc Thoir	Tinamuck East
42292	Tigh na Muc Theas	Tinamuck South
42293	Tigh na Muc Thiar	Tinamuck West
42294	Wilton	Wilton
42295	Baile Chosnamhaigh	Ballycosney
42296	Doire na nGall nó Baile Uí Dhálaigh	Derrynagall or Ballydaly
42297	An Cartrún Thoir	Cartron East
42298	Corr na Darach	Corndarragh
42299	Baile na Sraithe nó Tigh na Croise	Ballynasrah or Tinnycross
42300	Ros na nGabhlóg nó Tír na hIníne	Rosnagowloge or Tirinchinan
42301	An tArdán	Ardan
42302	Béal an Droichid	Ballydrohid
42303	Cluain Calga	Cloncollog
42304	Cluain Minse	Clonminch
42305	Coill Uisce	Killiskea
42306	An Mhuineach	Muiniagh
42307	An Baile Ard	Ballard
42308	An Bhreacach	Brackagh
42309	Baile an tSrutháin	Brookfield
42310	Baile an Bhóthair	Charleville Demesne
42311	Gayfield	Gayfield
42312	Cill Chruitín	Kilcruttin
42313	An Puiteachán	Puttaghan
42314	Baile Mhic Spolláin	Spollanstown
42315	An tSraith	Srah
42316	Tulach Mhór	Tullamore
42318	-	Cloongowna
42319	-	Cuilleen
42320	Bearaidh Bheag	Barry Beg
42321	An Bogán Fionn	Bogganfin
42322	-	Athlone and Bigmeadow
42323	Béal Átha na Muille	Bellanamullia
42324	Béal Lathaí	Bellaugh
42325	-	Bunnaribba
42326	-	Cartron
42327	-	Cloonakille
42328	-	Doovoge
42329	Caladh na Manach	Kilnamanagh
42330	Fearann na Manach	Monksland
42331	-	America
42332	Ard na gClog	Ardnaglug
42333	Baile Daighean	Ballydangan
42334	-	Cappantogher
42335	-	Cloonfad
42336	-	Cloonulty
42337	-	Cranberry Island
42338	-	Curraghagower
42339	-	Dolanstown Kilcashel
42340	-	Drumalagagh
42341	Fáilte	Faltia
42342	-	Hillsend
42347	-	Liberty
42348	-	Loughlackagh
42349	-	Lowtown Kilcashel
42350	-	Newtown Kilcashel
42351	-	Oldtown Kilcashel
42352	-	Rooty
42353	-	Toberiheen
42354	-	Tonvey
42355	-	Tully
42356	Tobar Bríde	Brideswell
42357	-	Cornageeha
42358	-	Eskerbaun
42359	-	Pollalaher
42360	-	Atteagh
42361	-	Ballycreggan
42362	-	Ballymullavill
42363	-	Corrantotan
42364	-	Derrynasee
42365	-	Gortacoosan
42366	-	Keadagh
42367	-	Knocknanool
42368	-	Lissygreaghan
42369	-	Mullagh
42370	-	Ratawragh
42371	-	Rooskagh
42372	Baile Uí Laighin	Ballylion
42373	-	Caltraghbeg
42374	-	Coolnageer
42375	-	Corralea
42377	-	Gortnasoolboy
42378	An Ghráinseach	Grange
42379	An Inse Rua	Inchiroe and Gortfree
42380	-	Kildurney
42381	-	Liscam
42382	An Lios Maol	Lismoyle
42383	-	Lysterfield
42384	An Bealach	Ballagh
42385	Baile Uí Bhrógáin	Ballybrogan
42386	Binn Mhuc	Binmuck
42387	An Charnach Thoir	Carnagh East
42388	An Charnach Thiar	Carnagh West
42389	An Carraigín Beag	Carrigan Beg
42390	An Carraigín Mór	Carrigan More
42391	Ceathrú Pháidín	Carrowphadeen
42393	Currach an Leathair	Curraghalaher
42395	An Cilleachán agus an Gort	Killiaghan and Gort
42396	Lios Fheidhlim	Lisfelim
42397	-	Camlagh
42398	-	Carrownure
42399	An Cheathrú Riabhach	Carrowreagh
42400	-	Cloonaddron
42401	-	Cloonbigny
42402	-	Clooncoran
42403	-	Cloonkeen
42404	-	Coolfree
42405	-	Cregganycarna
42406	-	Dundonnell
42407	-	Glenmore
42408	-	Gortanabla
42409	-	Killeglan
42410	-	Knock
42411	-	Togher
42412	-	Canal and Banks
42413	-	Carrowduff and Garbally
42414	-	Carrowkeeran
42415	Caisleán Samsún	Castlesampson
42416	-	Cloonoghill
42417	-	Corkip
42418	-	Corraree and Ballygatta
42419	-	Cuilfadda and Derrinshin
42420	-	Cuilmore
42421	-	Cartron
42422	-	Esker
42423	-	Eskerbeg
42424	-	Feacle
42425	-	Ranelagh
42426	-	Kilkenny
42427	An Sián	Sheean
42428	-	Skeanamuck
42429	-	Tawnagh
42430	-	Cappaleitrim
42431	Cluain Boireann	Cloonburren
42432	-	Clooneish
42433	-	Cloonshask
42434	Corr na bhFiach	Cornaveagh
42435	-	Creggan
42437	-	Devenish Island
42438	-	Lamb Island
42439	-	Long Island
42440	-	Raghrabeg
42441	Cluain Eamhain	Cloonown
42442	-	Long Island
42443	-	Long Island Little
42444	-	Callowbeg
42445	Carraig Uí Neachtain	Carrickynaghtan
